fn,sn,x,y
214,2,143,33
214,2,150,30
214,2,157,31
214,2,160,32
214,2,163,36
214,2,165,46
214,2,160,54
214,2,160,56
214,2,172,56
214,2,311,44
214,2,320,43
214,2,320,12
214,3,159,56
214,4,319,58
214,4,171,72
214,4,171,75
214,4,179,86
214,4,190,102
214,4,197,111
214,4,201,136
214,4,205,149
214,4,206,158
214,4,202,162
214,4,197,167
214,4,194,172
214,4,192,172
214,4,191,170
214,4,189,171
214,4,190,162
214,4,188,165
214,4,186,164
214,4,189,156
214,4,190,153
214,4,194,151
214,4,194,148
214,4,190,148
214,4,186,150
214,4,192,141
214,4,193,137
214,4,184,123
214,4,182,113
214,4,172,106
214,4,169,106
214,4,163,117
214,4,164,133
214,4,167,146
214,4,164,154
214,4,153,166
214,4,149,177
214,4,149,180
214,4,320,180
214,4,320,58
214,5,118,77
214,5,2,88
214,5,0,89
214,5,0,180
214,5,120,180
214,5,128,156
214,5,134,149
214,5,136,142
214,5,137,114
214,5,134,97
214,5,132,92
214,5,132,90
214,5,127,92
214,5,120,97
214,5,120,104
214,5,122,106
214,5,124,112
214,5,125,115
214,5,125,125
214,5,121,123
214,5,119,123
214,5,118,119
214,5,119,117
214,5,119,110
214,5,115,109
214,5,108,110
214,5,107,94
214,5,118,82
214,5,121,77
214,6,190,159
214,6,191,161
214,7,193,162
214,8,192,166
214,8,193,169
215,0,0,0
215,0,0,15
215,0,18,15
215,0,109,10
215,0,123,9
215,0,123,1
215,0,122,0
215,1,135,0
215,1,135,8
215,1,146,8
215,1,274,1
215,1,274,0
215,2,315,15
215,2,13,34
215,2,0,35
215,2,0,71
215,2,68,66
215,2,132,61
215,2,138,60
215,2,139,44
215,2,144,35
215,2,149,32
215,2,156,32
215,2,163,34
215,2,166,45
215,2,165,51
215,2,161,58
215,2,171,58
215,2,313,47
215,2,320,46
215,2,320,15
215,3,312,62
215,3,171,74
215,3,173,78
215,3,181,89
215,3,193,106
215,3,199,114
215,3,201,132
215,3,205,143
215,3,207,147
215,3,207,153
215,3,202,155
215,3,199,161
215,3,196,162
215,3,194,153
215,3,191,154
215,3,190,148
215,3,192,144
215,3,194,144
215,3,193,141
215,3,187,141
215,3,192,135
215,3,190,131
215,3,184,123
215,3,183,115
215,3,173,108
215,3,169,109
215,3,164,118
215,3,164,136
215,3,166,145
215,3,165,154
215,3,157,164
215,3,150,171
215,3,146,180
215,3,320,180
215,3,320,62
215,4,112,79
215,4,6,88
215,4,0,89
215,4,0,180
215,4,120,180
215,4,127,159
215,4,133,151
215,4,136,142
215,4,137,127
215,4,137,114
215,4,134,98
215,4,132,90
215,4,120,96
215,4,120,103
215,4,123,107
215,4,123,119
215,4,119,116
215,4,116,118
215,4,116,105
215,4,112,106
215,4,108,107
215,4,107,106
215,4,106,94
215,4,117,84
215,4,120,79
215,5,132,89
215,6,193,149
216,0,0,0
216,0,0,17
216,0,27,16
216,0,130,11
216,0,129,0
216,1,142,0
216,1,142,8
216,1,143,10
216,1,171,9
216,1,315,2
216,1,320,1
216,1,320,0
216,2,304,19
216,2,0,36
216,2,0,71
216,2,13,71
216,2,129,63
216,2,139,62
216,2,140,45
216,2,145,37
216,2,145,35
216,2,149,34
216,2,159,34
216,2,165,36
216,2,167,47
216,2,166,53
216,2,161,59
216,2,161,60
216,2,173,60
216,2,318,50
216,2,320,49
216,2,320,19
216,3,318,65
216,3,173,76
216,3,175,81
216,3,190,104
216,3,196,112
216,3,199,113
216,3,200,129
216,3,202,134
216,3,206,138
216,3,206,141
216,3,201,143
216,3,201,146
216,3,199,145
216,3,196,140
216,3,190,136
216,3,190,134
216,3,192,132
216,3,188,131
216,3,186,131
216,3,188,127
216,3,183,121
216,3,181,114
216,3,174,109
216,3,171,109
216,3,164,121
216,3,164,134
216,3,167,150
216,3,163,159
216,3,148,174
216,3,145,178
216,3,145,180
216,3,320,180
216,3,320,65
216,4,107,81
216,4,1,89
216,4,0,90
216,4,0,180
216,4,121,180
216,4,128,159
216,4,132,154
216,4,136,144
216,4,137,139
216,4,138,117
216,4,135,100
216,4,133,97
216,4,133,89
216,4,117,96
216,4,118,99
216,4,115,100
216,4,118,105
216,4,117,117
216,4,114,114
216,4,110,114
216,4,111,103
216,4,105,105
216,4,104,104
216,4,104,92
216,4,115,84
216,4,117,81
217,0,0,0
217,0,0,18
217,0,24,18
217,0,136,13
217,0,136,0
217,1,149,0
217,1,149,10
217,1,150,12
217,1,164,12
217,1,304,6
217,1,320,5
217,1,320,0
217,2,316,22
217,2,12,37
217,2,0,38
217,2,0,72
217,2,15,72
217,2,130,65
217,2,139,64
217,2,140,45
217,2,146,36
217,2,146,34
217,2,151,33
217,2,158,33
217,2,164,36
217,2,166,36
217,2,167,52
217,2,161,59
217,2,162,63
217,2,310,54
217,2,320,53
217,2,320,22
217,3,314,69
217,3,179,78
217,3,176,79
217,3,178,84
217,3,189,102
217,3,194,108
217,3,198,111
217,3,200,120
217,3,206,124
217,3,206,127
217,3,197,128
217,3,191,123
217,3,187,121
217,3,182,115
217,3,180,111
217,3,173,107
217,3,166,119
217,3,165,122
217,3,165,133
217,3,168,147
217,3,166,156
217,3,157,167
217,3,148,177
217,3,147,180
217,3,320,180
217,3,320,69
217,4,105,83
217,4,0,90
217,4,0,180
217,4,123,180
217,4,130,159
217,4,136,147
217,4,138,140
217,4,139,117
217,4,135,100
217,4,132,94
217,4,133,87
217,4,128,88
217,4,114,93
217,4,113,96
217,4,108,99
217,4,110,107
217,4,106,116
217,4,103,114
217,4,100,114
217,4,100,109
217,4,103,104
217,4,103,102
217,4,98,101
217,4,99,93
217,4,100,87
217,4,107,85
217,4,108,83
217,5,103,113
218,0,0,0
218,0,0,20
218,0,27,20
218,0,135,16
218,0,142,15
218,0,142,0
218,1,156,0
218,1,156,15
218,1,269,11
218,1,320,9
218,1,320,0
218,2,312,26
218,2,173,32
218,2,164,33
218,2,166,35
218,2,167,50
218,2,161,56
218,2,161,63
218,2,163,65
218,2,191,64
218,2,320,57
218,2,320,26
218,3,126,34
218,3,10,39
218,3,0,40
218,3,0,74
218,3,116,68
218,3,126,66
218,3,138,59
218,3,140,44
218,3,143,38
218,3,145,34
218,4,311,73
218,4,191,80
218,4,180,81
218,4,182,86
218,4,192,99
218,4,198,103
218,4,199,107
218,4,201,108
218,4,200,115
218,4,198,117
218,4,192,116
218,4,186,112
218,4,179,112
218,4,179,109
218,4,181,109
218,4,182,106
218,4,175,103
218,4,167,118
218,4,166,126
218,4,170,143
218,4,169,151
218,4,165,158
218,4,153,174
218,4,150,180
218,4,320,180
218,4,320,73
218,5,126,84
218,5,111,88
218,5,110,92
218,5,100,95
218,5,99,102
218,5,98,109
218,5,94,114
218,5,92,114
218,5,88,109
218,5,88,107
218,5,92,103
218,5,94,98
218,5,91,97
218,5,92,91
218,5,94,86
218,5,54,88
218,5,3,91
218,5,0,92
218,5,0,180
218,5,127,180
218,5,133,159
218,5,135,150
218,5,139,141
218,5,140,132
218,5,140,115
218,5,134,97
218,5,131,93
218,5,131,84
218,6,91,111
219,0,0,0
219,0,0,23
219,0,41,22
219,0,135,19
219,0,148,18
219,0,148,0
219,1,163,0
219,1,162,18
219,1,320,13
219,1,320,0
219,2,313,30
219,2,178,35
219,2,167,36
219,2,167,47
219,2,163,49
219,2,161,51
219,2,160,59
219,2,169,67
219,2,189,67
219,2,320,61
219,2,320,30
219,3,124,37
219,3,16,41
219,3,0,42
219,3,0,75
219,3,15,75
219,3,102,71
219,3,111,68
219,3,133,57
219,3,136,56
219,3,139,39
219,3,140,37
219,4,309,77
219,4,191,83
219,4,187,85
219,4,194,91
219,4,196,91
219,4,196,105
219,4,195,107
219,4,189,106
219,4,185,104
219,4,182,104
219,4,179,107
219,4,170,109
219,4,168,115
219,4,168,126
219,4,172,136
219,4,172,145
219,4,164,161
219,4,154,178
219,4,154,180
219,4,320,180
219,4,320,77
219,5,112,87
219,5,100,88
219,5,91,91
219,5,91,95
219,5,88,94
219,5,89,102
219,5,82,110
219,5,80,110
219,5,80,107
219,5,76,107
219,5,75,102
219,5,80,100
219,5,84,92
219,5,83,89
219,5,52,90
219,5,0,93
219,5,0,180
219,5,132,180
219,5,136,162
219,5,137,149
219,5,142,135
219,5,140,111
219,5,133,93
219,5,129,87
219,6,176,97
219,6,177,99
219,6,178,97
219,7,175,99
219,8,174,101
219,8,174,103
219,8,176,102
219,9,173,103
219,9,174,105
220,0,0,0
220,0,0,25
220,0,34,25
220,0,145,22
220,0,154,21
220,0,153,0
220,1,169,0
220,1,168,21
220,1,219,20
220,1,320,17
220,1,320,0
220,2,319,34
220,2,166,39
220,2,162,46
220,2,160,48
220,2,160,57
220,2,169,63
220,2,173,65
220,2,177,70
220,2,192,70
220,2,320,65
220,2,320,34
220,3,129,40
220,3,2,44
220,3,0,45
220,3,0,77
220,3,13,77
220,3,87,74
220,3,93,69
220,3,104,66
220,3,135,53
220,3,136,40
220,4,311,81
220,4,195,86
220,4,191,87
220,4,190,96
220,4,190,99
220,4,176,98
220,4,173,102
220,4,172,109
220,4,169,110
220,4,169,121
220,4,174,131
220,4,174,142
220,4,167,159
220,4,161,171
220,4,161,180
220,4,320,180
220,4,320,81
220,5,125,89
220,5,82,91
220,5,82,93
220,5,79,92
220,5,78,101
220,5,69,108
220,5,70,103
220,5,62,104
220,5,63,100
220,5,68,97
220,5,70,92
220,5,56,92
220,5,9,94
220,5,0,95
220,5,0,180
220,5,136,180
220,5,138,172
220,5,140,161
220,5,140,148
220,5,143,135
220,5,143,128
220,5,140,109
220,5,133,91
220,5,131,89
221,0,0,0
221,0,0,28
221,0,37,28
221,0,125,26
221,0,140,25
221,0,144,20
221,0,156,20
221,0,159,21
221,0,159,0
221,1,174,0
221,1,174,24
221,1,214,24
221,1,302,22
221,1,320,21
221,1,320,0
221,2,297,39
221,2,183,42
221,2,161,43
221,2,159,45
221,2,158,54
221,2,165,59
221,2,169,59
221,2,171,63
221,2,175,70
221,2,178,73
221,2,202,73
221,2,320,69
221,2,320,39
221,3,107,44
221,3,0,47
221,3,0,79
221,3,18,79
221,3,77,77
221,3,89,67
221,3,104,63
221,3,134,51
221,3,134,44
221,4,135,51
221,4,139,52
221,5,316,85
221,5,181,90
221,5,181,92
221,5,175,93
221,5,169,105
221,5,169,118
221,5,175,127
221,5,175,142
221,5,169,158
221,5,166,164
221,5,167,176
221,5,168,180
221,5,320,180
221,5,320,85
221,6,122,92
221,6,70,94
221,6,67,102
221,6,57,107
221,6,60,102
221,6,51,103
221,6,52,99
221,6,57,97
221,6,57,95
221,6,39,95
221,6,12,96
221,6,0,97
221,6,0,180
221,6,140,180
221,6,143,161
221,6,143,146
221,6,144,128
221,6,140,112
221,6,136,99
221,6,133,92
222,0,0,0
222,0,0,31
222,0,54,31
222,0,108,30
222,0,136,29
222,0,141,21
222,0,141,19
222,0,153,19
222,0,161,24
222,0,164,28
222,0,164,0
222,1,180,0
222,1,180,28
222,1,217,28
222,1,320,26
222,1,320,0
222,2,318,43
222,2,179,46
222,2,158,47
222,2,157,48
222,2,157,54
222,2,163,58
222,2,168,61
222,2,173,69
222,2,175,77
222,2,223,76
222,2,298,74
222,2,320,73
222,2,320,43
222,3,86,48
222,3,0,50
222,3,0,81
222,3,35,81
222,3,68,80
222,3,87,67
222,3,102,63
222,3,130,52
222,3,139,52
222,3,139,51
222,3,132,50
222,3,132,48
222,4,109,76
222,4,99,77
222,4,98,79
222,4,110,79
222,4,123,78
222,4,123,77
222,4,118,76
222,5,294,90
222,5,192,93
222,5,173,94
222,5,168,107
222,5,169,119
222,5,175,127
222,5,176,139
222,5,171,156
222,5,168,166
222,5,172,180
222,5,320,180
222,5,320,90
222,6,125,95
222,6,62,97
222,6,59,103
222,6,52,107
222,6,48,108
222,6,50,104
222,6,42,104
222,6,43,100
222,6,46,98
222,6,24,98
222,6,0,99
222,6,0,180
222,6,143,180
222,6,145,165
222,6,145,154
222,6,144,151
222,6,144,130
222,6,140,117
222,6,136,102
222,6,132,95
222,7,51,103
223,0,0,0
223,0,0,35
223,0,28,35
223,0,96,34
223,0,133,33
223,0,140,21
223,0,151,20
223,0,159,25
223,0,161,25
223,0,161,33
223,0,168,32
223,0,169,0
223,1,185,0
223,1,185,32
223,1,234,32
223,1,303,31
223,1,320,30
223,1,320,0
223,2,300,48
223,2,183,50
223,2,156,51
223,2,156,56
223,2,161,59
223,2,165,61
223,2,172,70
223,2,174,79
223,2,175,80
223,2,214,80
223,2,308,78
223,2,320,77
223,2,320,48
223,3,124,51
223,3,7,53
223,3,0,54
223,3,0,84
223,3,25,84
223,3,64,83
223,3,83,71
223,3,86,69
223,3,100,66
223,3,129,54
223,3,140,54
223,3,140,53
223,3,131,51
223,4,103,79
223,4,96,81
223,4,96,82
223,4,119,82
223,4,122,81
223,4,122,79
223,5,307,94
223,5,180,97
223,5,172,98
223,5,168,108
223,5,168,121
223,5,174,129
223,5,175,135
223,5,175,144
223,5,170,166
223,5,169,172
223,5,171,179
223,5,173,180
223,5,320,180
223,5,320,94
223,6,95,99
223,6,56,100
223,6,55,105
223,6,50,107
223,6,43,110
223,6,47,105
223,6,37,105
223,6,37,101
223,6,10,101
223,6,0,102
223,6,0,180
223,6,146,180
223,6,146,161
223,6,144,156
223,6,143,140
223,6,143,133
223,6,139,120
223,6,136,113
223,6,131,108
223,6,129,99
224,0,0,0
224,0,0,39
224,0,95,38
224,0,131,37
224,0,139,24
224,0,149,23
224,0,158,28
224,0,160,37
224,0,173,37
224,0,173,0
224,1,190,0
224,1,190,36
224,1,278,36
224,1,320,35
224,1,320,0
224,2,280,53
224,2,203,54
224,2,156,55
224,2,155,58
224,2,160,62
224,2,164,63
224,2,171,73
224,2,174,84
224,2,208,84
224,2,320,82
224,2,320,53
224,3,126,55
224,3,48,56
224,3,0,57
224,3,0,87
224,3,21,87
224,3,67,86
224,3,82,77
224,3,87,74
224,3,100,71
224,3,128,58
224,3,139,58
224,3,137,56
224,4,109,83
224,4,102,84
224,4,102,85
224,4,123,85
224,4,122,83
224,5,279,99
224,5,171,101
224,5,167,112
224,5,167,126
224,5,172,132
224,5,174,139
224,5,174,150
224,5,170,174
224,5,169,180
224,5,320,180
224,5,320,99
224,6,112,102
224,6,56,103
224,6,54,104
224,6,53,109
224,6,48,111
224,6,43,113
224,6,47,108
224,6,35,108
224,6,36,104
224,6,0,104
224,6,0,180
224,6,148,180
224,6,147,173
224,6,143,162
224,6,142,155
224,6,141,134
224,6,138,124
224,6,133,125
224,6,134,129
224,6,131,126
224,6,130,124
224,6,118,118
224,6,116,114
224,6,116,109
224,6,124,103
224,6,124,102
224,7,131,104
224,7,126,108
224,7,125,112
224,7,127,117
224,7,133,120
224,7,137,119
224,7,133,106
224,8,48,107
225,0,0,0
225,0,0,42
225,0,118,42
225,0,131,41
225,0,137,28
225,0,149,27
225,0,157,31
225,0,159,40
225,0,160,41
225,0,177,41
225,0,177,0
225,1,195,0
225,1,194,24
225,1,194,41
225,1,248,41
225,1,320,40
225,1,320,0
225,2,257,58
225,2,156,59
225,2,157,64
225,2,162,66
225,2,164,66
225,2,172,79
225,2,174,88
225,2,210,88
225,2,298,87
225,2,320,86
225,2,320,58
225,3,39,60
225,3,0,61
225,3,0,90
225,3,34,90
225,3,76,89
225,3,91,80
225,3,103,77
225,3,129,63
225,3,138,62
225,3,137,60
225,4,121,87
225,4,113,88
225,4,113,89
225,4,122,89
225,4,124,87
225,5,313,103
225,5,171,105
225,5,166,117
225,5,167,131
225,5,172,138
225,5,174,145
225,5,173,160
225,5,170,180
225,5,320,180
225,5,320,103
225,6,78,106
225,6,57,107
225,6,55,113
225,6,50,117
225,6,47,118
225,6,52,111
225,6,40,113
225,6,41,110
225,6,46,108
225,6,46,107
225,6,0,107
225,6,0,180
225,6,144,180
225,6,143,173
225,6,141,166
225,6,140,137
225,6,134,113
225,6,132,109
225,6,118,116
225,6,115,120
225,6,115,127
225,6,120,131
225,6,126,132
225,6,127,135
225,6,122,136
225,6,122,140
225,6,117,135
225,6,107,130
225,6,105,127
225,6,105,122
225,6,114,115
225,6,121,108
225,6,123,106
226,0,0,0
226,0,0,46
226,0,129,46
226,0,135,34
226,0,135,31
226,0,147,30
226,0,156,34
226,0,159,46
226,0,181,46
226,0,181,0
226,1,200,0
226,1,199,4
226,1,198,46
226,1,320,45
226,1,320,0
226,2,225,63
226,2,156,64
226,2,161,70
226,2,166,72
226,2,172,82
226,2,174,92
226,2,230,92
226,2,320,91
226,2,320,63
226,3,49,64
226,3,0,65
226,3,0,93
226,3,89,93
226,3,97,87
226,3,107,84
226,3,132,67
226,3,139,65
226,3,139,64
226,4,123,91
226,5,276,108
226,5,171,109
226,5,166,120
226,5,167,134
226,5,173,145
226,5,175,149
226,5,172,173
226,5,171,180
226,5,320,180
226,5,320,108
226,6,24,110
226,6,0,111
226,6,0,180
226,6,140,180
226,6,139,170
226,6,140,144
226,6,135,118
226,6,131,119
226,6,107,130
226,6,106,131
226,6,106,138
226,6,112,144
226,6,118,145
226,6,119,147
226,6,113,148
226,6,112,152
226,6,109,148
226,6,102,145
226,6,97,143
226,6,97,136
226,6,103,132
226,6,102,128
226,6,104,124
226,6,109,122
226,6,121,115
226,6,124,110
226,6,70,110
226,6,64,114
226,6,61,121
226,6,55,125
226,6,58,119
226,6,48,121
226,6,52,117
226,6,55,115
226,6,54,110
226,7,58,118
226,8,103,130
227,0,0,0
227,0,0,51
227,0,98,51
227,0,129,50
227,0,134,37
227,0,134,34
227,0,146,32
227,0,153,35
227,0,156,35
227,0,159,49
227,0,160,50
227,0,184,50
227,0,185,43
227,0,185,0
227,1,204,0
227,1,203,14
227,1,203,50
227,1,320,50
227,1,320,0
227,2,158,68
227,2,164,75
227,2,168,76
227,2,170,82
227,2,173,87
227,2,175,96
227,2,320,96
227,2,320,68
227,3,0,69
227,3,0,97
227,3,22,97
227,3,104,96
227,3,114,90
227,3,126,77
227,3,131,72
227,3,134,69
227,4,171,113
227,4,167,121
227,4,168,136
227,4,176,151
227,4,172,176
227,4,171,180
227,4,320,180
227,4,320,113
227,5,0,114
227,5,0,180
227,5,137,180
227,5,138,159
227,5,139,153
227,5,139,143
227,5,136,127
227,5,120,135
227,5,100,144
227,5,101,147
227,5,105,151
227,5,106,153
227,5,112,153
227,5,113,154
227,5,108,157
227,5,106,160
227,5,92,153
227,5,92,148
227,5,100,138
227,5,100,136
227,5,96,136
227,5,100,131
227,5,116,127
227,5,128,115
227,5,128,114
227,5,92,114
227,5,80,120
227,5,77,123
227,5,75,128
227,5,69,133
227,5,71,129
227,5,67,130
227,5,65,131
227,5,66,127
227,5,70,125
227,5,73,118
227,5,79,115
227,5,79,114
227,6,71,128
227,7,100,135
228,0,0,0
228,0,0,55
228,0,129,55
228,0,134,38
228,0,135,36
228,0,142,34
228,0,149,35
228,0,155,37
228,0,159,50
228,0,158,55
228,0,188,55
228,0,189,18
228,0,189,0
228,1,208,0
228,1,207,15
228,1,206,55
228,1,320,55
228,1,320,0
228,2,0,73
228,2,0,100
228,2,115,100
228,2,121,96
228,2,130,76
228,2,133,73
228,3,162,73
228,3,168,82
228,3,173,89
228,3,175,100
228,3,320,100
228,3,320,73
228,4,0,118
228,4,0,180
228,4,133,180
228,4,134,179
228,4,135,166
228,4,139,152
228,4,138,138
228,4,137,133
228,4,118,142
228,4,100,150
228,4,102,154
228,4,105,157
228,4,108,156
228,4,104,161
228,4,100,163
228,4,97,164
228,4,87,160
228,4,88,154
228,4,95,145
228,4,97,140
228,4,93,140
228,4,94,137
228,4,104,135
228,4,112,135
228,4,122,126
228,4,131,119
228,4,131,118
228,4,109,118
228,4,96,126
228,4,91,136
228,4,90,139
228,4,86,139
228,4,89,133
228,4,94,124
228,4,101,119
228,4,101,118
228,5,170,118
228,5,168,123
228,5,168,132
228,5,170,140
228,5,176,152
228,5,175,162
228,5,172,177
228,5,172,180
228,5,320,180
228,5,320,118
228,6,99,159
229,0,0,0
229,0,0,60
229,0,130,60
229,0,130,51
229,0,133,41
229,0,133,37
229,0,141,35
229,0,149,36
229,0,155,37
229,0,158,48
229,0,159,52
229,0,156,60
229,0,191,60
229,0,192,40
229,0,192,0
229,1,212,0
229,1,211,9
229,1,210,43
229,1,210,60
229,1,320,60
229,1,320,0
229,2,0,78
229,2,0,104
229,2,124,104
229,2,128,98
229,2,129,97
229,2,131,78
229,3,165,78
229,3,173,92
229,3,175,104
229,3,176,105
229,3,320,105
229,3,320,78
229,4,0,121
229,4,0,180
229,4,129,180
229,4,133,164
229,4,138,153
229,4,137,135
229,4,112,145
229,4,102,149
229,4,98,151
229,4,102,156
229,4,102,158
229,4,100,160
229,4,96,162
229,4,91,161
229,4,84,157
229,4,85,153
229,4,93,144
229,4,95,140
229,4,92,139
229,4,91,137
229,4,101,137
229,4,106,138
229,4,109,132
229,4,111,125
229,4,113,122
229,4,26,121
229,5,120,122
229,5,114,129
229,5,113,133
229,5,122,127
229,5,127,122
229,6,169,122
229,6,167,128
229,6,169,140
229,6,175,153
229,6,175,160
229,6,171,180
229,6,320,180
229,6,320,123
229,6,271,122
229,7,95,157
229,8,96,158
230,0,0,0
230,0,0,64
230,0,51,65
230,0,131,65
230,0,129,53
230,0,133,38
230,0,140,35
230,0,149,36
230,0,154,38
230,0,158,50
230,0,156,58
230,0,157,65
230,0,194,65
230,0,195,50
230,0,195,0
230,1,215,0
230,1,213,65
230,1,285,66
230,1,320,66
230,1,320,0
230,2,0,82
230,2,0,108
230,2,99,109
230,2,133,109
230,2,131,104
230,2,131,90
230,2,132,83
230,2,76,82
230,3,168,83
230,3,172,94
230,3,174,109
230,3,253,110
230,3,320,110
230,3,320,84
230,3,269,83
230,4,0,125
230,4,0,180
230,4,124,180
230,4,129,165
230,4,136,152
230,4,135,134
230,4,129,137
230,4,103,145
230,4,98,146
230,4,100,155
230,4,96,154
230,4,92,155
230,4,90,155
230,4,86,151
230,4,81,149
230,4,84,144
230,4,92,138
230,4,91,133
230,4,99,135
230,4,104,136
230,4,118,127
230,4,118,126
230,4,31,125
230,5,167,127
230,5,166,132
230,5,168,142
230,5,174,155
230,5,170,175
230,5,170,180
230,5,320,180
230,5,320,128
230,5,301,127
230,6,93,151
230,7,94,152
230,8,95,153
231,0,0,0
231,0,0,69
231,0,82,70
231,0,132,70
231,0,129,54
231,0,131,44
231,0,133,37
231,0,140,34
231,0,148,35
231,0,154,36
231,0,157,47
231,0,158,51
231,0,156,57
231,0,157,65
231,0,159,70
231,0,197,70
231,0,198,51
231,0,198,0
231,1,219,0
231,1,218,9
231,1,217,44
231,1,217,70
231,1,250,71
231,1,320,71
231,1,320,0
231,2,136,69
231,2,136,70
231,2,143,70
231,2,143,69
231,3,0,87
231,3,0,112
231,3,69,113
231,3,134,113
231,3,132,106
231,3,132,88
231,3,105,87
231,4,170,88
231,4,171,99
231,4,172,113
231,4,179,114
231,4,288,115
231,4,320,115
231,4,320,89
231,4,243,88
231,5,0,129
231,5,0,180
231,5,120,180
231,5,126,163
231,5,133,152
231,5,134,131
231,5,129,133
231,5,120,136
231,5,104,139
231,5,95,140
231,5,97,146
231,5,93,144
231,5,93,146
231,5,88,143
231,5,83,138
231,5,81,137
231,5,80,134
231,5,86,132
231,5,88,130
231,5,22,129
231,6,99,130
231,7,164,131
231,7,166,143
231,7,172,156
231,7,168,175
231,7,168,180
231,7,320,180
231,7,320,133
231,7,311,132
231,7,215,131
231,8,92,142
232,0,0,0
232,0,0,74
232,0,93,75
232,0,138,75
232,0,143,70
232,0,143,68
232,0,132,69
232,0,131,59
232,0,130,50
232,0,134,36
232,0,142,33
232,0,151,35
232,0,154,36
232,0,158,47
232,0,158,53
232,0,156,59
232,0,159,69
232,0,164,75
232,0,200,75
232,0,201,44
232,0,201,0
232,1,222,0
232,1,221,17
232,1,220,52
232,1,220,75
232,1,228,76
232,1,320,76
232,1,320,0
232,2,0,91
232,2,0,116
232,2,44,117
232,2,126,117
232,2,132,109
232,2,131,104
232,2,132,93
232,2,117,92
232,3,171,93
232,3,170,111
232,3,168,118
232,3,219,119
232,3,320,120
232,3,320,94
232,3,227,93
232,4,0,133
232,4,0,180
232,4,116,180
232,4,121,168
232,4,127,156
232,4,131,150
232,4,132,135
232,4,86,134
232,5,164,136
232,5,164,143
232,5,169,154
232,5,169,161
232,5,166,175
232,5,166,180
232,5,320,180
232,5,320,138
232,5,315,137
232,5,239,136
233,0,0,0
233,0,0,79
233,0,97,80
233,0,137,80
233,0,143,71
233,0,143,68
233,0,133,68
233,0,131,50
233,0,135,38
233,0,135,35
233,0,143,33
233,0,150,34
233,0,157,36
233,0,160,51
233,0,157,60
233,0,160,70
233,0,167,80
233,0,203,80
233,0,204,28
233,0,204,0
233,1,225,0
233,1,224,18
233,1,223,54
233,1,223,81
233,1,320,81
233,1,320,0
233,2,0,96
233,2,0,120
233,2,22,121
233,2,82,121
233,2,77,117
233,2,78,114
233,2,91,112
233,2,96,119
233,2,110,116
233,2,123,115
233,2,130,106
233,2,130,98
233,2,123,97
233,2,29,96
233,3,171,98
233,3,171,104
233,3,174,110
233,3,173,115
233,3,168,119
233,3,165,120
233,3,165,122
233,3,170,123
233,3,320,125
233,3,320,100
233,3,309,99
233,3,216,98
233,4,0,138
233,4,0,180
233,4,114,180
233,4,118,170
233,4,126,154
233,4,129,149
233,4,130,140
233,4,125,139
233,4,61,138
233,5,162,140
233,5,163,146
233,5,167,155
233,5,166,164
233,5,163,177
233,5,163,180
233,5,320,180
233,5,320,143
233,5,318,142
233,5,189,140
234,0,0,0
234,0,0,84
234,0,101,85
234,0,135,85
234,0,143,72
234,0,143,69
234,0,134,68
234,0,133,63
234,0,133,48
234,0,137,38
234,0,137,35
234,0,149,34
234,0,158,38
234,0,161,53
234,0,158,59
234,0,159,69
234,0,163,76
234,0,168,85
234,0,205,86
234,0,206,59
234,0,207,0
234,1,228,0
234,1,227,12
234,1,226,50
234,1,226,86
234,1,320,87
234,1,320,0
234,2,0,101
234,2,0,124
234,2,3,125
234,2,68,126
234,2,102,126
234,2,102,125
234,2,88,122
234,2,77,112
234,2,75,111
234,2,74,107
234,2,83,106
234,2,89,106
234,2,94,115
234,2,117,114
234,2,120,115
234,2,128,105
234,2,128,103
234,2,126,102
234,2,44,101
234,3,178,103
234,3,180,108
234,3,179,112
234,3,174,114
234,3,170,111
234,3,166,112
234,3,161,124
234,3,160,127
234,3,198,128
234,3,263,129
234,3,320,129
234,3,320,105
234,3,291,104
234,3,209,103
234,4,168,107
234,5,167,109
234,6,129,122
234,6,123,125
234,6,123,126
234,6,130,126
234,7,0,142
234,7,0,180
234,7,112,180
234,7,116,170
234,7,120,161
234,7,127,149
234,7,127,144
234,7,96,143
234,7,39,142
234,8,160,145
234,8,161,150
234,8,164,157
234,8,163,165
234,8,160,176
234,8,160,180
234,8,320,180
234,8,320,147
234,8,208,145
235,0,0,0
235,0,0,88
